unique_fov,Marker,r,Theoretical G,Observed G,Permuted G,Degree of Clustering Permutation,Degree of Clustering Theoretical,Run
Lung9_Rep1_F02,c,130,0.2992594065181954,0.7870370370370371,0.29400016645950183,0.49303687057753526,0.4877776305188417,1
Lung9_Rep1_F02,c,140,0.3379618820429191,0.8207547169811321,0.33467462523440245,0.48608009174672967,0.482792834938213,1
Lung9_Rep1_F02,c,150,0.37715355553452234,0.8461538461538461,0.3745134811272156,0.47164036502663054,0.4690002906193238,1
Lung9_Rep1_F02,c,160,0.4164860282912879,0.8431372549019608,0.41772540328628555,0.42541185161567524,0.4266512266106729,1
Lung9_Rep1_F02,c,170,0.4556304750262772,0.8529411764705882,0.45119478981147004,0.40174638665911816,0.397310701444311,1
Lung9_Rep1_F02,c,180,0.4942817516139175,0.8811881188118812,0.4910845968861867,0.3901035219256945,0.3869063671979637,1
Lung9_Rep1_F02,c,190,0.5321617557204724,0.8811881188118812,0.5328436617592482,0.34834445705263295,0.3490263630914088,1
Lung9_Rep1_F02,c,200,0.5690220087229023,0.8811881188118812,0.5700241675751629,0.31116395123671825,0.3121661100889789,1
Lung9_Rep1_F02,d,0,0,0,0,0,0,1
Lung9_Rep1_F02,d,10,0.0020206414776263726,0,0,0,-0.0020206414776263726,1
Lung9_Rep1_F02,d,20,0.008058100942999857,0.01680672268907563,0,0.01680672268907563,0.008748621746075772,1
Lung9_Rep1_F02,d,30,0.01803947651312021,0.017241379310344827,0.001344632768361582,0.015896746541983246,-7.980972027753844e-4,1
Lung9_Rep1_F02,d,40,0.03184489455723827,0.09649122807017543,0.009585040598366406,0.08690618747180903,0.06464633351293717,1
Lung9_Rep1_F02,d,50,0.04930990584293049,0.19469026548672566,0.026129449830347158,0.1685608156563785,0.14538035964379517,1
Lung9_Rep1_F02,d,60,0.07022874569687687,0.3394495412844037,0.054466805727110656,0.28498273555729303,0.2692207955875268,1
Lung9_Rep1_F02,d,70,0.09435836782578577,0.47706422018348627,0.08155914507342636,0.3955050751100599,0.3827058523577005,1
Lung9_Rep1_F02,d,80,0.12142314126698028,0.5370370370370371,0.10894574120240685,0.42809129583463024,0.4156138957700568,1
Lung9_Rep1_F02,d,90,0.15112008364981822,0.6448598130841121,0.13843513817886013,0.506424674905252,0.4937397294342939,1
Lung9_Rep1_F02,d,100,0.18312449205410242,0.7009345794392523,0.1709146151559156,0.5300199642833368,0.5178100873851499,1
Lung9_Rep1_F02,d,110,0.21709582557005824,0.7358490566037735,0.20837671032379998,0.5274723462799735,0.5187532310337153,1
Lung9_Rep1_F02,d,120,0.2526836913212859,0.7735849056603774,0.24589185639774502,0.5276930492626324,0.5209012143390915,1
Lung9_Rep1_F02,d,130,0.2895337881371196,0.7745098039215687,0.28277822153515175,0.4917315823864169,0.48497601578444904,1
Lung9_Rep1_F02,d,140,0.327293668997922,0.8333333333333334,0.3236813515049637,0.5096519818283697,0.5060396643354114,1
Lung9_Rep1_F02,d,150,0.3656181944016864,0.8316831683168316,0.36747362962847363,0.464209538688358,0.46606497391514523,1
Lung9_Rep1_F02,d,160,0.4041745633454096,0.86,0.4061459462062734,0.45385405379372656,0.4558254366545904,1
Lung9_Rep1_F02,d,170,0.44264682600005245,0.8686868686868687,0.4477118824067766,0.4209749862800921,0.4260400426868163,1
Lung9_Rep1_F02,d,180,0.4807398016257264,0.8775510204081632,0.48514579015551673,0.3924052302526465,0.39681121878243686,1
Lung9_Rep1_F02,d,190,0.5181823460249262,0.8865979381443299,0.5172715785860096,0.36932635955832027,0.36841559211940367,1
Lung9_Rep1_F02,d,200,0.5547299340624084,0.9072164948453608,0.5518885593254236,0.35532793551993724,0.3524865607829524,1
Lung9_Rep1_F02,e,0,0,0,0,0,0,1
Lung9_Rep1_F02,e,10,0.001678723477484767,0,0,0,-0.001678723477484767,1
Lung9_Rep1_F02,e,20,0.006698004150240799,0,0,0,-0.006698004150240799,1
Lung9_Rep1_F02,e,30,0.01500745563773831,0.02,0.0019881188118811882,0.018011881188118813,0.004992544362261691,1
Lung9_Rep1_F02,e,40,0.026524037007867096,0.08080808080808081,0.007651988208375629,0.07315609259970518,0.05428404380021372,1
Lung9_Rep1_F02,e,50,0.04113343433687611,0.20202020202020202,0.021718462171270724,0.1803017398489313,0.1608867676833259,1
Lung9_Rep1_F02,e,60,0.05869194961714386,0.38144329896907214,0.038253356853607805,0.34318994211546433,0.3227513493519283,1
Lung9_Rep1_F02,e,70,0.0790288533674679,0.5208333333333334,0.06455145961791446,0.4562818737154189,0.44180447996586547,1
Lung9_Rep1_F02,e,80,0.10194914709317704,0.5473684210526316,0.08746252465753618,0.45990589639509544,0.4454192739594546,1
Lung9_Rep1_F02,e,90,0.1272366731188398,0.5789473684210527,0.11296599786690815,0.4659813705541445,0.45171069530221286,1
Lung9_Rep1_F02,e,100,0.1546575025056175,0.5789473684210527,0.1361756540788577,0.442771714342195,0.42428986591543516,1
Lung9_Rep1_F02,e,110,0.18396352693513718,0.6276595744680851,0.16582246752733718,0.46183710694074787,0.4436960475329479,1
Lung9_Rep1_F02,e,120,0.21489617768980263,0.6382978723404256,0.19500724967871927,0.44329062266170627,0.42340169465062294,1
Lung9_Rep1_F02,e,130,0.2471901942124295,0.6413043478260869,0.22711469384314098,0.41418965398294594,0.3941141536136574,1
Lung9_Rep1_F02,e,140,0.28057736614260587,0.6521739130434783,0.2678118457907778,0.38436206725270045,0.3715965469008724,1
Lung9_Rep1_F02,e,150,0.31479017609343685,0.6555555555555556,0.30544828765136384,0.3501072679041917,0.3407653794621187,1
Lung9_Rep1_F02,e,160,0.34956527558027006,0.6741573033707865,0.34177695295057964,0.33238035042020686,0.32459202779051644,1
Lung9_Rep1_F02,e,170,0.38464673322057696,0.6931818181818182,0.3818965045472815,0.3112853136345367,0.30853508496124127,1
Lung9_Rep1_F02,e,180,0.4197890023274521,0.7386363636363636,0.4221182426597111,0.31651812097665255,0.31884736130891156,1
Lung9_Rep1_F02,e,190,0.45475956402358353,0.75,0.4521722135065033,0.2978277864934967,0.29524043597641647,1
Lung9_Rep1_F02,e,200,0.48934121169479017,0.7727272727272727,0.4850655527238733,0.2876617200033994,0.28338606103248254,1
Lung9_Rep1_F02,f,0,0,0,0,0,0,1
Lung9_Rep1_F02,f,10,0.01712604177313093,0,0,0,-0.01712604177313093,1
Lung9_Rep1_F02,f,20,0.06676436558770771,0.0019102196752626551,4.808889071227387e-4,0.0014293307681399164,-0.06485414591244505,1
Lung9_Rep1_F02,f,30,0.14398681280565095,0.02697495183044316,0.012644986909190439,0.01432996492125272,-0.1170118609752078,1
Lung9_Rep1_F02,f,40,0.24148311357843932,0.1796116504854369,0.08251501889695131,0.09709663158848558,-0.06187146309300243,1
Lung9_Rep1_F02,f,50,0.35069954251354585,0.3856722276741904,0.22118634513195962,0.1644858825422308,0.03497268516064456,1
Lung9_Rep1_F02,f,60,0.4630648683449463,0.6065411298315163,0.3928673828126026,0.21367374701891373,0.14347626148657,1
Lung9_Rep1_F02,f,70,0.5710629215848995,0.7514910536779325,0.5448769898898347,0.20661406378809777,0.180428132093033,1
Lung9_Rep1_F02,f,80,0.668974831953902,0.8398398398398398,0.6640277599235638,0.175812079916276,0.17086500788593784,1
Lung9_Rep1_F02,f,90,0.7532119668623827,0.89738430583501,0.7521298240012869,0.14525448183372314,0.14417233897262738,1
Lung9_Rep1_F02,f,100,0.8222609578140321,0.9391480730223124,0.8234413946304767,0.11570667839183568,0.11688711520828032,1
Lung9_Rep1_F02,f,110,0.8763377252763924,0.955193482688391,0.8782549042190295,0.07693857846936147,0.07885575741199857,1
Lung9_Rep1_F02,f,120,0.9168834930894677,0.9691675231243576,0.9180206606461152,0.051146862478242405,0.052284030034889906,1
Lung9_Rep1_F02,f,130,0.9460324140383154,0.9823100936524454,0.9470098142257887,0.0353002794266567,0.036277679614129976,1
Lung9_Rep1_F02,f,140,0.9661487774873921,0.9863157894736843,0.9661217488371112,0.02019404063657304,0.020167011986292116,1
Lung9_Rep1_F02,f,150,0.9794878407382805,0.9915254237288136,0.9787495719702376,0.012775851758575985,0.012037582990533036,1
Lung9_Rep1_F02,f,160,0.987992736016924,0.9957081545064378,0.9878179808290528,0.007890173677384982,0.007715418489513848,1
Lung9_Rep1_F02,f,170,0.993209959033401,0.9978471474703983,0.9929047938354104,0.0049423536349878505,0.0046371884369972305,1
Lung9_Rep1_F02,f,180,0.9962906621852906,0.9989177489177489,0.9963456572426261,0.002572091675122734,0.0026270867324582614,1
Lung9_Rep1_F02,f,190,0.9980424357005958,0.9989106753812637,0.9981100023649547,8.006730163089282e-4,8.682396806678483e-4,1
Lung9_Rep1_F02,f,200,0.9990019981601741,1,0.9989107613971284,0.0010892386028715784,9.980018398259016e-4,1
Lung9_Rep1_F02,g,0,0,0,0,0,0,1
Lung9_Rep1_F02,g,10,0.009997866408296918,0,0,0,-0.009997866408296918,1
Lung9_Rep1_F02,g,20,0.0393957090856466,0,3.9857921372275654e-4,-3.9857921372275654e-4,-0.0393957090856466,1
Lung9_Rep1_F02,g,30,0.08646503351979484,0.013377926421404682,0.0073574864383357,0.006020439983068982,-0.07308710709839016,1
Lung9_Rep1_F02,g,40,0.14851286821663945,0.12941176470588237,0.04481654972940298,0.08459521497647939,-0.019101103510757084,1
Lung9_Rep1_F02,g,50,0.22213673160796166,0.3271186440677966,0.1321003198402418,0.19501832422755483,0.10498191245983496,1
Lung9_Rep1_F02,g,60,0.3035327485866228,0.5672913117546848,0.2481391213174647,0.3191521904372201,0.263758563168062,1
Lung9_Rep1_F02,g,70,0.38881822191800663,0.6809605488850772,0.36079996979318807,0.3201605790918891,0.29214232696707054,1
Lung9_Rep1_F02,g,80,0.47433101247040343,0.7530224525043178,0.4587041860668357,0.29431826643748205,0.27869144003391433,1
Lung9_Rep1_F02,g,90,0.5568746703290974,0.8093587521663779,0.5495958057809793,0.25976294638539854,0.25248408183728044,1
Lung9_Rep1_F02,g,100,0.6338887651020091,0.837979094076655,0.6312281361007543,0.2067509579759007,0.20409032897464596,1
Lung9_Rep1_F02,g,110,0.7035361131879562,0.87215411558669,0.7051506598914032,0.16700345569528674,0.1686180023987338,1
Lung9_Rep1_F02,g,120,0.7647103622375726,0.9012345679012346,0.7683909168814809,0.1328436510197537,0.13652420566366197,1
Lung9_Rep1_F02,g,130,0.8169768333513394,0.9214285714285714,0.8219195094726695,0.09950906195590192,0.10445173807723196,1
Lung9_Rep1_F02,g,140,0.8604655032396867,0.9425493716337523,0.8646100842347281,0.07793928739902423,0.08208386839406556,1
Lung9_Rep1_F02,g,150,0.8957372016983771,0.956442831215971,0.8981356039719961,0.05830722724397486,0.06070562951759384,1
Lung9_Rep1_F02,g,160,0.9236429002751713,0.96875,0.9244210259316213,0.04432897406837866,0.045107099724828736,1
Lung9_Rep1_F02,g,170,0.9451922803797833,0.9720670391061452,0.9453383253503748,0.02672871375577046,0.026874758726361914,1
Lung9_Rep1_F02,g,180,0.9614427277023727,0.9810964083175804,0.9608707344656985,0.020225673851881898,0.01965368061520767,1
Lung9_Rep1_F02,g,190,0.9734146040202555,0.9847036328871893,0.972464568121668,0.01223906476552128,0.011289028866933837,1
Lung9_Rep1_F02,g,200,0.9820339656651556,0.9922027290448343,0.981196105293803,0.011006623751031341,0.010168763379678758,1
Lung9_Rep1_F02,h,0,0,0,0,0,0,1
Lung9_Rep1_F02,h,10,0.024839372836893747,0,0,0,-0.024839372836893747,1
Lung9_Rep1_F02,h,20,0.09571644702787618,0,0.001003508692825522,-0.001003508692825522,-0.09571644702787618,1
Lung9_Rep1_F02,h,30,0.20258312498014186,0.031628532974428,0.019865871267131262,0.011762661707296736,-0.17095459200571386,1
Lung9_Rep1_F02,h,40,0.33131970094852525,0.18737270875763748,0.11808463706054133,0.06928807169709615,-0.14394699219088777,1
Lung9_Rep1_F02,h,50,0.46678304554302874,0.46804123711340206,0.3032990880060155,0.16474214910738655,0.0012581915703733237,1
Lung9_Rep1_F02,h,60,0.5956646725368728,0.7008310249307479,0.5156775732085738,0.18515345172217412,0.10516635239387506,1
Lung9_Rep1_F02,h,70,0.7084374485591161,0.8318149964961458,0.6853834764706191,0.14643152002552662,0.12337754793702971,1
Lung9_Rep1_F02,h,80,0.800071774168245,0.9016277423920736,0.7979907848509289,0.10363695754114466,0.10155596822382851,1
Lung9_Rep1_F02,h,90,0.8696326618731849,0.9458689458689459,0.872841717644248,0.07302722822469787,0.07623628399576099,1
Lung9_Rep1_F02,h,100,0.9191619553391953,0.9595959595959596,0.9214396583675067,0.038156301228452816,0.040434004256764244,1
Lung9_Rep1_F02,h,110,0.9523332965233974,0.9658678286129266,0.9532116453246624,0.012656183288264233,0.013534532089529261,1
Lung9_Rep1_F02,h,120,0.9732719821821281,0.9773557341124909,0.9745302423674095,0.0028254917450813988,0.004083751930362811,1
Lung9_Rep1_F02,h,130,0.9857481677404827,0.9830258302583026,0.9868103827725785,-0.0037845525142758962,-0.0027223374821800927,1
Lung9_Rep1_F02,h,140,0.992773517285475,0.9881040892193309,0.9927798512529583,-0.004675762033627406,-0.004669428066144121,1
Lung9_Rep1_F02,h,150,0.996515539463678,0.9880418535127056,0.996215435781178,-0.008173582268472424,-0.00847368595097242,1
Lung9_Rep1_F02,h,160,0.9984022955373121,0.9909502262443439,0.9981499686667016,-0.007199742422357658,-0.007452069292968155,1
Lung9_Rep1_F02,h,170,0.9993033579869923,0.9923838537699924,0.9990286112721919,-0.006644757502199505,-0.006919504216999939,1
Lung9_Rep1_F02,h,180,0.999711148124106,0.993103448275862,0.9996331206876131,-0.006529672411751064,-0.006607699848243942,1
Lung9_Rep1_F02,h,190,0.9998861080474867,0.9953703703703703,0.9997379309849439,-0.004367560614573551,-0.004515737677116327,1
Lung9_Rep1_F02,h,200,0.9999572965266535,0.9961028838659393,0.9998905505514107,-0.0037876666854714802,-0.0038544126607142903,1
Lung9_Rep1_F05,a,0,0,0,0,0,0,1
Lung9_Rep1_F05,a,10,0.004666392157519961,0,0,0,-0.004666392157519961,1
Lung9_Rep1_F05,a,20,0.018535323308097595,0,0,0,-0.018535323308097595,1
Lung9_Rep1_F05,a,30,0.04122209756627282,0.014545454545454545,0.0035022415214151694,0.011043213024039376,-0.026676643020818274,1
Lung9_Rep1_F05,a,40,0.07210529778933239,0.08118081180811808,0.020955786726369583,0.0602250250817485,0.009075514018785688,1
Lung9_Rep1_F05,a,50,0.1103550637350883,0.2696629213483146,0.05852773557172065,0.21113518577659396,0.1593078576132263,1
Lung9_Rep1_F05,a,60,0.15497012327442605,0.5189393939393939,0.11992865645508916,0.39901073748430477,0.36396927066496787,1
Lung9_Rep1_F05,a,70,0.2048212715961507,0.6768060836501901,0.18778893495157115,0.489017148698619,0.4719848120540394,1
Lung9_Rep1_F05,a,80,0.25869866788089324,0.767175572519084,0.24859569087079936,0.5185798816482846,0.5084769046381907,1
Lung9_Rep1_F05,a,90,0.3153601970651062,0.8326848249027238,0.31480600074815446,0.5178788241545693,0.5173246278376176,1
Lung9_Rep1_F05,a,100,0.37357822670288754,0.86328125,0.3751660502377587,0.4881151997622413,0.48970302329711246,1
Lung9_Rep1_F05,a,110,0.4321823578427104,0.8779527559055118,0.435245440435003,0.4427073154705088,0.4457703980628014,1
Lung9_Rep1_F05,a,120,0.49009619092685197,0.9090909090909091,0.5003340394208124,0.4087568696700966,0.4189947181640571,1
Lung9_Rep1_F05,a,130,0.5463666582758835,0.9166666666666666,0.558051969391296,0.35861469727537065,0.37030000839078314,1
Lung9_Rep1_F05,a,140,0.6001850628151736,0.9282868525896414,0.6089062250427614,0.31938062754688,0.3281017897744678,1
Lung9_Rep1_F05,a,150,0.6508995566404082,0.9322709163346613,0.6558264199920846,0.27644449634257673,0.2813713596942531,1
Lung9_Rep1_F05,a,160,0.6980193453979309,0.936,0.704951786508041,0.23104821349195903,0.23798065460206919,1
Lung9_Rep1_F05,a,170,0.7412113762941639,0.9357429718875502,0.7494066419634824,0.1863363299240678,0.1945315955933863,1
Lung9_Rep1_F05,a,180,0.7802906311360761,0.9437751004016064,0.788289018031602,0.15548608237000439,0.16348446926553029,1
Lung9_Rep1_F05,a,190,0.8152053860586311,0.9552845528455285,0.8217491150001357,0.1335354378453928,0.14007916678689736,1
Lung9_Rep1_F05,a,200,0.8460189139520022,0.9549180327868853,0.8498956461318579,0.10502238665502739,0.10889911883488301,1
Lung9_Rep1_F05,b,0,0,0,0,0,0,1
Lung9_Rep1_F05,b,10,0.015936486082859025,0,0,0,-0.015936486082859025,1
Lung9_Rep1_F05,b,20,0.06223823995660649,0.002107481559536354,2.5100367725357236e-4,0.0018564778822827816,-0.06013075839707013,1
Lung9_Rep1_F05,b,30,0.13461738134218715,0.023655913978494623,0.011545905992451281,0.012110007986043341,-0.11096146736369253,1
Lung9_Rep1_F05,b,40,0.22666070779857495,0.16100766703176342,0.07117345171914695,0.08983421531261647,-0.06565304076681153,1
Lung9_Rep1_F05,b,50,0.3307656182037513,0.3643410852713178,0.19449360630345386,0.16984747896786395,0.03357546706756653,1
Lung9_Rep1_F05,b,60,0.4391681463890924,0.5840807174887892,0.3596767363875599,0.22440398110122928,0.1449125710996968,1
Lung9_Rep1_F05,b,70,0.5448722044419596,0.7272727272727273,0.5126580505409906,0.21461467673173673,0.1824005228307677,1
Lung9_Rep1_F05,b,80,0.6423318187288409,0.8239355581127733,0.6319982551786683,0.19193730293410505,0.18160373938393237,1
Lung9_Rep1_F05,b,90,0.7278091557061885,0.8722415795586528,0.7252678128205864,0.1469737667380664,0.14443242385246424,1
Lung9_Rep1_F05,b,100,0.7994082909200537,0.9043683589138135,0.8028012416488717,0.10156711726494183,0.10496006799375979,1
Lung9_Rep1_F05,b,110,0.8568475767092925,0.9229843561973526,0.8584202297026572,0.06456412649469545,0.06613677948806018,1
Lung9_Rep1_F05,b,120,0.9010693894648083,0.9416767922235723,0.903007580010747,0.038669212212825266,0.040607402758763955,1
Lung9_Rep1_F05,b,130,0.9337922340177556,0.950920245398773,0.9330727057891126,0.017847539609660346,0.017128011381017383,1
Lung9_Rep1_F05,b,140,0.9570924775715403,0.9577114427860697,0.9556119753624736,0.002099467423596124,6.189652145294211e-4,1
Lung9_Rep1_F05,b,150,0.973071993591924,0.9671717171717171,0.9705448024627781,-0.003373085291060951,-0.005900276420206851,1
Lung9_Rep1_F05,b,160,0.983634803461032,0.9756410256410256,0.9804117160151262,-0.004770690374100606,-0.007993777820006431,1
Lung9_Rep1_F05,b,170,0.9903687089227653,0.9778357235984355,0.9878101583230742,-0.009974434724638659,-0.012532985324329782,1
Lung9_Rep1_F05,b,180,0.994510989635201,0.9815059445178336,0.9924593827001849,-0.010953438182351283,-0.013005045117367442,1
Lung9_Rep1_F05,b,190,0.9969706472103427,0.986648865153538,0.9954800928360125,-0.008831227682474463,-0.010321782056804674,1
Lung9_Rep1_F05,b,200,0.9983809811148715,0.9891304347826086,0.9974921078373014,-0.008361673054692709,-0.0092505463322628545,1
Lung9_Rep1_F05,c,0,0,0,0,0,0,1
Lung9_Rep1_F05,c,10,9.581420940587559e-4,0,0,0,-9.581420940587559e-4,1
Lung9_Rep1_F05,c,20,0.003827063676194342,0,0,0,-0.003827063676194342,1
Lung9_Rep1_F05,c,30,0.008590303321804327,0,0.0021567808409913673,-0.0021567808409913673,-0.008590303321804327,1
Lung9_Rep1_F05,c,40,0.015220600203042611,0.07142857142857142,0.008099904493911153,0.06332866693466027,0.05620797122552881,1
Lung9_Rep1_F05,c,50,0.023680153952362892,0.32142857142857145,0.015802115696639023,0.3056264557319324,0.29774841747620856,1
Lung9_Rep1_F05,c,60,0.03392098360250473,0.5178571428571429,0.02810079855911339,0.4897563442980295,0.4839361592546382,1
Lung9_Rep1_F05,c,70,0.045885380834338685,0.5714285714285714,0.040261117814363694,0.5311674536142077,0.5255431905942327,1
Lung9_Rep1_F05,c,80,0.05950645154256984,0.6964285714285714,0.06157634104994371,0.6348522303786277,0.6369221198860016,1
Lung9_Rep1_F05,c,90,0.07470873860959981,0.6909090909090909,0.0779558033887571,0.6129532875203338,0.6162003522994911,1
Lung9_Rep1_F05,c,100,0.09140891777805582,0.6909090909090909,0.09614983308776945,0.5947592578213214,0.5995001731310351,1
Lung9_Rep1_F05,c,110,0.10951655764833879,0.7037037037037037,0.11622260585757725,0.5874810978461265,0.5941871460553649,1
Lung9_Rep1_F05,c,120,0.12893493411199963,0.7222222222222222,0.13437382425817865,0.5878483979640435,0.5932872881102226,1
Lung9_Rep1_F05,c,130,0.14956188897475264,0.7222222222222222,0.15805621024378713,0.5641660119784351,0.5726603332474696,1
Lung9_Rep1_F05,c,140,0.1712907221312996,0.7358490566037735,0.18015437763854694,0.5556946789652266,0.5645583344724739,1
Lung9_Rep1_F05,c,150,0.1940111064313802,0.7307692307692307,0.2003034056691876,0.5304658251000431,0.5367581243378505,1
Lung9_Rep1_F05,c,160,0.2176100143228683,0.7307692307692307,0.22163482315953584,0.5091344076096949,0.5131592164463624,1
Lung9_Rep1_F05,c,170,0.24197264547037067,0.7450980392156863,0.25212260867061814,0.49297543054506815,0.5031253937453156,1
Lung9_Rep1_F05,c,180,0.2669833448206469,0.74,0.27810905033427324,0.46189094966572675,0.4730166551793531,1
Lung9_Rep1_F05,c,190,0.29252650101039235,0.74,0.3106197960321312,0.4293802039678688,0.44747349898960764,1
Lung9_Rep1_F05,c,200,0.31848741557603766,0.74,0.3394243443410169,0.40057565565898307,0.42151258442396233,1
Lung9_Rep1_F05,d,0,0,0,0,0,0,1
Lung9_Rep1_F05,d,10,0.027223679285579783,0,0,0,-0.027223679285579783,1
Lung9_Rep1_F05,d,20,0.1045281005891443,0.0012121212121212121,3.6600493539184386e-4,8.461162767293682e-4,-0.1033159793770231,1
Lung9_Rep1_F05,d,30,0.2199599269680682,0.03310852237890864,0.01827136066628265,0.014837161712625991,-0.18685140458915955,1
Lung9_Rep1_F05,d,40,0.3570046271741639,0.19504643962848298,0.11875894472967244,0.07628749489881054,-0.16195818754568095,1
Lung9_Rep1_F05,d,50,0.4984378424217406,0.46878901373283394,0.3145302116060849,0.15425880212674903,-0.02964882868890667,1
Lung9_Rep1_F05,d,60,0.629773367188015,0.7250470809792844,0.5401091353734063,0.18493794560587806,0.09527371379126937,1
Lung9_Rep1_F05,d,70,0.7413952287306848,0.8487341772151898,0.7123078212971358,0.13642635591805408,0.10733894848450509,1
Lung9_Rep1_F05,d,80,0.8290648448404523,0.9148527528809219,0.821614601588457,0.09323815129246493,0.08578790804046965,1
Lung9_Rep1_F05,d,90,0.8930816547575167,0.9381443298969072,0.8906448305682392,0.04749949932866804,0.04506267513939055,1
Lung9_Rep1_F05,d,100,0.9367152530760864,0.9567183462532299,0.9360713076122151,0.020647038641014803,0.02000309317714355,1
Lung9_Rep1_F05,d,110,0.9645536233690468,0.9700715679895902,0.9612095117289324,0.008862056260657725,0.005517944620543336,1
Lung9_Rep1_F05,d,120,0.9812124292663664,0.9796186719263642,0.979642110012935,-2.3438086570792827e-5,-0.001593757340002222,1
Lung9_Rep1_F05,d,130,0.9905768654871846,0.9854208084824387,0.9885976504264788,-0.0031768419440401097,-0.005156057004745862,1
Lung9_Rep1_F05,d,140,0.9955275434149763,0.9912926992632284,0.9946012094760542,-0.0033085102128258548,-0.004234844151747907,1
Lung9_Rep1_F05,d,150,0.9979912640260338,0.9952830188679245,0.9972448977771433,-0.0019618789092188393,-0.0027082451581093014,1
Lung9_Rep1_F05,d,160,0.9991462601329999,0.9952380952380953,0.9985016803873177,-0.0032635851492224255,-0.003908164894904642,1
Lung9_Rep1_F05,d,170,0.9996566364046156,0.9958762886597938,0.9992565884309317,-0.0033802997711378513,-0.0037803477448217215,1
Lung9_Rep1_F05,d,180,0.9998693200635722,0.9958534899792675,0.9997258832758593,-0.003872393296591836,-0.004015830084304728,1
Lung9_Rep1_F05,d,190,0.9999529359212376,0.9972241498959056,0.9998836610991755,-0.002659511203269904,-0.0027287860253319973,1
Lung9_Rep1_F05,d,200,0.9999839603018607,0.99721059972106,0.9999561825528868,-0.0027455828318267983,-0.002773360580800688,1
Lung9_Rep1_F05,e,0,0,0,0,0,0,1
Lung9_Rep1_F05,e,10,0.010816246819404962,0,0,0,-0.010816246819404962,1
Lung9_Rep1_F05,e,20,0.042568088041704644,0,1.8681959329223578e-4,-1.8681959329223578e-4,-0.042568088041704644,1
Lung9_Rep1_F05,e,30,0.0932391263843213,0.015873015873015872,0.0075919049042660796,0.008281110968749793,-0.07736611051130543,1
Lung9_Rep1_F05,e,40,0.15970535662693464,0.1192368839427663,0.047422912897407736,0.07181397104535855,-0.04046847268416834,1
Lung9_Rep1_F05,e,50,0.23805369508046403,0.3763955342902711,0.13675962965210575,0.23963590463816536,0.13834183920980708,1
Lung9_Rep1_F05,e,60,0.3239620301767727,0.6058158319870759,0.26101840113117136,0.34479743085590453,0.2818538018103032,1
Lung9_Rep1_F05,e,70,0.4130896613356111,0.774671052631579,0.3829206768424723,0.3917503757891067,0.3615813912959679,1
Lung9_Rep1_F05,e,80,0.5014297271521013,0.8801996672212978,0.49243898494849236,0.38776068227280547,0.3787699400691965,1
Lung9_Rep1_F05,e,90,0.5855854929596087,0.9259259259259259,0.5819013806621477,0.34402454526377824,0.3403404329663172,1
Lung9_Rep1_F05,e,100,0.6629475649296941,0.9608177172061328,0.6640271691049326,0.2967905481012002,0.29787015227643876,1
Lung9_Rep1_F05,e,110,0.7317659310721429,0.9707401032702238,0.731194826955847,0.23954527631437672,0.23897417219808081,1
Lung9_Rep1_F05,e,120,0.7911260135612704,0.978984238178634,0.7948269344913561,0.1841573036872779,0.18785822461736357,1
Lung9_Rep1_F05,e,130,0.8408492378391967,0.9841549295774648,0.8438552145549301,0.1402997150225347,0.14330569173826802,1
Lung9_Rep1_F05,e,140,0.88134472794576,0.9874776386404294,0.8838082607781045,0.10366937786232489,0.10613291069466935,1
Lung9_Rep1_F05,e,150,0.9134395898764325,0.9891696750902527,0.9143973427842111,0.07477233230604152,0.07573008521382019,1
Lung9_Rep1_F05,e,160,0.938211803237345,0.9926873857404022,0.9384177780303008,0.054269607710101364,0.054475582503057174,1
Lung9_Rep1_F05,e,170,0.9568435527068669,0.9925788497217068,0.9547743511621853,0.037804498559521504,0.035735297014839906,1
Lung9_Rep1_F05,e,180,0.9705055841050533,0.9943609022556391,0.9665259839358084,0.02783491831983076,0.023855318150585836,1
Lung9_Rep1_F05,e,190,0.9802763238346579,0.9961977186311787,0.9778268607473104,0.018370857883868275,0.01592139479652077,1
Lung9_Rep1_F05,e,200,0.9870940530273237,0.9961759082217974,0.9845647616779684,0.011611146543828998,0.009081855194473687,1
Lung9_Rep1_F05,f,0,0,0,0,0,0,1
Lung9_Rep1_F05,f,10,0.0015523891769314568,0,0,0,-0.0015523891769314568,1
Lung9_Rep1_F05,f,20,0.006195112193464247,0,4.25531914893617e-4,-4.25531914893617e-4,-0.006195112193464247,1
Lung9_Rep1_F05,f,30,0.013885059278320844,0.02197802197802198,0.0017702609795671425,0.020207760998454838,0.008092962699701136,1
Lung9_Rep1_F05,f,40,0.024551121869469394,0.044444444444444446,0.007609635179396158,0.036834809265048285,0.01989332257497505,1
Lung9_Rep1_F05,f,50,0.03809528736528334,0.09090909090909091,0.01984021983833258,0.07106887107075834,0.052813803543807575,1
Lung9_Rep1_F05,f,60,0.05439413858930475,0.2159090909090909,0.03774021081457914,0.17816888009451176,0.16151495231978616,1
Lung9_Rep1_F05,f,70,0.07330072588772107,0.42528735632183906,0.06364676473867081,0.36164059158316825,0.351986630434118,1
Lung9_Rep1_F05,f,80,0.09464677215058714,0.4827586206896552,0.09166612312319343,0.39109249756646175,0.38811184853906805,1
Lung9_Rep1_F05,f,90,0.11824516450134881,0.5348837209302325,0.11935662241275942,0.4155270985174731,0.4166385564288837,1
